rating,comment,processed_comment,label,prediction
5,for its price masasabi kong affordable and sulit maganda ang quality and mukha namang matibay salamat seller buy ako ulit sa susunod,price masasabi afford sulit maganda qualiti mukha namang matibay buy ulit susunod,2,2
5,excellent value for money best excellent i love the items the package arrived earlier than expected and well packed got all the items,excel valu money best excel love item packag arriv earlier expect well pack got item,2,2
5,ok ok value for money ok the product is ok i just received it just this morning packaging is basic no need extra protection for the item since its sturdy everything fits very well to the watch and i like it you seller for a fine product will definitely order again from thia shop it all so very nice,ok ok valu money ok product ok receiv morn packag basic need extra protect item sinc sturdi everyth fit well watch like fine product definit order thia shop nice,2,2
5,value for money worth it good quality perfect fit sa smart watch ko po you seller will order again,valu money worth good qualiti perfect fit smart watch po order,2,2
5,ok na ok value for money napaka mura ayos quality,ok ok valu money mura ayo qualiti,2,2
5,nice value for money mura nice,nice valu money mura nice,2,2
5,ganda,ganda,2,2
5,value for money cheap but good diko pa na try will edit pag di siya good,valu money cheap good diko tri edit pag good,2,2
5,great quality nice value for money worth it second order from this shop,great qualiti nice valu money worth second order shop,2,2
1,value for money sayang pera wala di maganda suggest ko mas mabuti pang ipa install na lang sa mga phone o watch accessories di bali na gumastos ng mahal kesa masayang pera mura nga di naman nadikit,valu money sayang pera wala maganda suggest ma mabuti pang ipa instal lang phone watch accessori bali gumasto mahal kesa masayang pera mura naman nadikit,0,0
1,wrong item was given to me i havent received what i ordered they just give me pcs of screen protector i will not recommend you to my friends and family please look carefully what we order shame,wrong item given havent receiv order give pc screen protector recommend friend famili plea look care order shame,0,0
4,fits my awu value for money yes definitely great except for the leather strap items received in good condition fiber back protector fits perfectly just disappointed with the leather strap since it immediately broke after using it for a day when removing it,fit awu valu money yes definit great except leather strap item receiv good condit fiber back protector fit perfect disappoint leather strap sinc immedi broke use day remov,2,2
5,good value for money good good,good valu money good good,2,2
4,not sure value for money sakto lang satisfactory okay naman kaya lang e ginupitan ko pa ng bahagya para maging eksakto sa likod pero at least may additional protection,sure valu money sakto lang satisfactori okay naman lang e ginupitan bahagya eksakto least addit protect,2,2
1,i am dissapointed to thier item co z its not fit for my watch,dissapoint thier item co z fit watch,0,0
2,value for money sayang not good not fit not fit can t use it not fit in my ultra,valu money sayang good fit fit use fit ultra,2,2
1,my order is a silicon case not a strap none sense lang din pag order sa inyo hindi nyo sinusunod order ng buyer sori seller kasi hindi madali ang process ng return ang refund kya hassle sa part ko na mg ka mali kau tnx,order silicon case strap none sen lang pag order nyo sinusunod order buyer sorus process return refund kya hassl part mg mali kau tnx,0,0
5,hi seller got the items already last wk and i love it it was very nice i like the colors and especially they don t have damages delivery was fast and delivery guy is nice you and god bless highly recommended and might order again soon,got item alreadi last wk love nice like color especi damag deliveri fast deliveri guy nice god bless high recommend might order soon,2,2
5,you seller the item arrived and was received a week before the expected delivery date i would say that this wrist strap has excellent quality for a cheaper price i will buy again and i will recommend this to my friends,item arriv receiv week expect deliveri date would say wrist strap excel qualiti cheaper price buy recommend friend,2,2
5,value for money good quality for it s price looks great and colors are aesthetic color you so much for the delivery and for these items i will definitely order again and will highly recommend,valu money good qualiti price look great color aesthet color much deliveri item definit order high recommend,2,2
5,appearance nice colour its the right shade material quality excellent quality at a reasonable price ignore the box kasi umulan ng malakas at pabalik balik si kuya na hanapin qng bahay ko hindi naman naka apekto sa parcel ko satisfied customer scheduled to be delivered on the th of july pero dumating ng july na mas maaga you supplier,appear nice colour right shade materi qualiti excel qualiti reason price ignor box umulan malaka pabalik balik si kuya hanapin qng bahay naman naka apekto parcel satisfi custom schedul deliv th juli dumat juli ma maaga supplier,2,2
3,none value for money not worth it the strap is not that stable to hole smartwatch pro they indicated na it s suitable for the smartwatch but when i used to apply this to my ws pro i doesn t fit actually tf they send me the strap that is suitable for apple watch,none valu money worth strap stabl hole smartwatch pro indic suitabl smartwatch use appli w pro fit actual tf send strap suitabl appl watch,1,2
5,fast shipping and delivery maganda ang quality ng strap and mukhang matibay so happy nakakita ako ng ganitong color combination ng strap fits perfectly with my se and my wrist thanks seller shopee and kita rider,fast ship deliveri maganda qualiti strap mukhang matibay happi nakakita ganitong color combin strap fit perfect se wrist shope kita rider,2,2
5,hindi mabanas value for money sulit mukang matibay maganda at mukang matibay ang item madali lang siya ikabit at sulit talaga ang pagkakabili ko dito na gustuhan din nang misis ko,mabana valu money sulit mukang matibay maganda mukang matibay item lang ikabit sulit talaga pagkakabili gustuhan nang misi,2,2
5,ganda value for money sulit quality bruh this shop is overseas however i received my order within days seller is consistently updating the status of the order as well you,ganda valu money sulit qualiti bruh shop oversea howev receiv order within day consist updat status order well,2,2
5,received items in good condition not damaged well pack rd time to order in this store excellent quality of iwatch accesaories fits perfectly on my iwatch se you seller will order again,receiv item good condit damag well pack rd time order store excel qualiti iwatch accesaori fit perfect iwatch se order,2,2
5,received items in good condition not damaged well pack takes long to received the parcel but i got excited when it arrived nd time to order in this store excellent quality of iwatch accessories fits perfectly with my iwatch thanks seller,receiv item good condit damag well pack take long receiv parcel got excit arriv nd time order store excel qualiti iwatch accessori fit perfect iwatch,2,2
5,mura pa naghahanap ako dun sa apple pero ito same quality but cheaper price kaso matagal lang talaga dumating kaso galing pa china,mura naghahanap dun appl qualiti cheaper price kaso matag lang talaga dumat kaso gale china,2,2
5,good all goods value for money cheap but good quality nagustuhan ng anak ko tuwang tuwa sobrang ganda mura sa shop na ito pero good quality oorder po ulit kapag kailangan you,good good valu money cheap good qualiti nagustuhan anak tuwang tuwa sobrang ganda mura shop good qualiti oorder po ulit,2,2
5,this shop has been my go to shop when it comes to my apple watch accessories so far all items that i ordered were all great and in excellent condition not to mention that its all affordable i will try the leather strap next time you,shop go shop come appl watch accessori far item order great excel condit mention afford tri leather strap next time,2,2
5,value for money sulit really nice color super nice i like it so much mu son really likes his new strap for his smart watch thanks seller and kuya rider more power to your shop,valu money sulit realli nice color super nice like much mu son realli like new strap smart watch kuya rider power shop,2,2
5,good value for money affordable good you seller and delivery rider it takes week for the parcel to arrive its nice i like the color,good valu money afford good deliveri rider take week parcel arriv nice like color,2,2
5,verygooid exelent value for money bestbuy finally reciv my parcel in nice condition amp medio maluwag cia pero d baman nahuhugot malambot yung bracelet maganda im happy u seller at kay kua rider godblezz po,verygooid exel valu money bestbuy final reciv parcel nice condit amp medio maluwag cia baman nahuhugot malambot yung bracelet maganda im happi u kua rider godblezz po,2,2
5,super nice value for money cheaper but the items are so good excellent received the item with no damage at all and it fits perfectly so i might order again here for any one and watch case,super nice valu money cheaper item good excel receiv item damag fit perfect might order one watch case,2,2
5,color red black is awesome value for money no issues with rubber and metal lock bought this so i can wear red black terno you seller,color red black awesom valu money issu rubber metal lock bought wear red black terno,2,2
4,just fine value for money good cheap price product quality is fine nice material for its price very affordable packaging and delivery is good gonna buy again from this shop,fine valu money good cheap price product qualiti fine nice materi price afford packag deliveri good gon buy shop,2,2
3,got it just in time for holidays fashion but i kinda think that this strap is not that long or is it suited for girls wrist only maikli sya na halos sa dulo nang butas lng aabot pra masuot anyways it serve its purpose,got time holiday fashion kinda think strap long suit girl wrist maik sya halo dulo nang buta lng aabot pra masuot anyway serv purpos,1,1
5,strap value for money good good strap is good quality meju late lang dumating ok nman ung case lang ndi kasya marefund naman try ko ulit order diffrent,strap valu money good good strap good qualiti meju late lang dumat ok nman ung case lang ndi kasya marefund naman tri ulit order diffrent,2,2
5,ganda ng strap good quality neatly packed in a box in fairness malayo pa galing pero mabilis ang shipping i love all that i ordered thanks seller,ganda strap good qualiti neat pack box fair malayo gale mabili ship love order,2,2
5,value for money worth the price maganda ang quality nya same sa original and fit sya talaga sakto lahat pati yung protector yung bag ang ganda love it i will order again,valu money worth price maganda qualiti nya origin fit sya talaga sakto pati yung protector yung bag ganda love order,2,2
4,value for money best buy great classy yet affordable the straps are great so happy for the purchase may isang strap lg na hinfi nasunod yung chosen color ko but it is still ok thanks you seller and i will zurely order agaim,valu money best buy great classi yet afford strap great happi purchas strap lg hinfi nasunod yung chosen color still ok zure order agaim,2,2
5,nice value for money worth quality love the strap super good you seller for the item looking forward to buy another color the soonest time possible,nice valu money worth qualiti love strap super good item look forward buy anoth color soonest time possibl,2,2
5,super nice value for money good good luppeeettt pooo sobrang ganda medyo maliit sya pero kumakasya naman po sa series kasi parang namamagnet naman soobraaang ganda ng design tama ang color na dumating niiceee po i reeaaalllyyy loove it po you sellleerrrr,super nice valu money good good luppeeettt pooo sobrang ganda medyo maliit sya kumakasya naman po seri parang namamagnet naman soobraaang ganda design tama color dumat niicee po reeaaalllyyi loov po sellleerrrr,2,2
5,worth it value for money worth ut excellent napakaganda ng quality bagay na bagay sa akong iwatch thankyou so much po sa mabilis na deliver for this napaka soft sa kamay gamitin,worth valu money worth ut excel napakaganda qualiti bagay bagay akong iwatch much po mabili deliv soft kamay gamitin,2,2
5,fast delivery considering this came from overseas items were shipped delivered in good condition well packed and no damages happy and satisfied with the products what you see is what you get you,fast deliveri consid came oversea item ship deliv good condit well pack damag happi satisfi product see get,2,2
5,good value for money good easy to hold it s similar to my original pin you for this er,good valu money good easi hold similar origin pin er,2,2
5,value for money good all great you for delivering my package on time your and dedication to your job are commendable you and god bless you always it s really a good feeling when you receive a package and the delivery man is so nice and cordial enough to wish you a happy holiday season or something like that thanks again have a good day too,valu money good great deliv packag time dedic job commend god bless alway realli good feel receiv packag deliveri man nice cordial enough wish happi holiday season someth like good day,2,2
5,mabait si seller chinat na ko para iclarify lang kung anong unit ba ang cp ko nahkamali kc ki ng lagay ng order ko sya an nagbago sinigurado nya na tama ang dadating sa mga order ko you seller,mabait si chinat iclarifi lang anong unit ba cp nahkamali kc ki lagay order sya nagbago sinigurado nya tama dadat order,2,2
5,value for money worth it for the price the design and its material although hindi masyadong matigas alam mo namang safe ung phone mo hindi magagasgasan and mababasag agad good quality mura siya kesa sa mall hindi siya ganon katigas m actually soft siya and ung clear niya hindi talaga glass plastic siya na may plastic rin na tatanggalin mo para luminaw i must say na maganda siya nakakasosyal ang design nagustuhan ng hubby ko since sa cp niya gagamitin good job seller may free pang sim ejector,valu money worth price design materi although masyadong matiga alam mo namang safe ung phone mo magagasgasan mababasag agad good qualiti mura kesa mall ganon katiga actual soft ung clear talaga glass plastic plastic rin tatanggalin mo luminaw must say maganda nakakasosy design nagustuhan hubbi sinc cp gagamitin good job free pang sim ejector,2,2
5,order received salamat po sa pag bibigay ng maayos na items complete naman po order ko maganda po pag kakabalot talagang protiktado,order receiv po pag bibigay maayo item complet naman po order maganda po pag kakabalot talagang protiktado,2,2
5,value for money order date ship out receive date well package receive with no damage,valu money order date ship receiv date well packag receiv damag,2,2
5,value for money worth it to buy very good good quality expect that we will order gain on this store you made my daughter very happy packaging is very good the store the seller the delivery all good,valu money worth buy good good qualiti expect order gain store made daughter happi packag good store deliveri good,2,2
5,quality durable value for money worth it this is my second order from this shop i m ordering these items for my friends phone accessories you seller shopee and the rider till the next transaction,qualiti durabl valu money worth second order shop order item friend phone accessori shope rider till next transact,2,2
5,value for money cheaper than the mall i got it free exactly what i m looking for you seller for shipping my order they are packed and no damage i received them in good condition plus meron pa freebie thanks also shoppee for a free shipping voucher,valu money cheaper mall got free exact look ship order pack damag receiv good condit plus meron freebi also shoppe free ship voucher,2,2
5,value for money worth it its hard case durable well packed no damaged complete order shipped immediately the quality ang nice,valu money worth hard case durabl well pack damag complet order ship immedi qualiti nice,2,2
5,makapal yung tempered glass value for money sulit yung bayad very satisfied and recommended nice package and very recommended para sa mga nag hahanap ng tempered glass,makap yung temper glass valu money sulit yung bayad satisfi recommend nice packag recommend nag hahanap temper glass,2,2
5,the delivery was not good the materials are worth the payment you for the freebies,deliveri good materi worth payment freebi,2,2
5,wellpacked item order completed it comes with sim ejector freebie you seller more sales to come thankie kuya rider,wellpack item order complet come sim ejector freebi sale come thanki kuya rider,2,2
5,metal good hope it will last i don t have anything to say as i haven t used it yet wala na ako masabi kailangan ko lang ng coins,metal good hope last anyth say use yet wala masabi lang coin,2,2
4,good product thanks seller and rider good product hope it ll last with mh phone thanks seller and rider thanks seler and rider,good product rider good product hope last mh phone rider seler rider,2,2
5,excellent value for money excellent excellent very perfect fit can t take a photo because i used it now will definitely order again kudos to seller,excel valu money excel excel perfect fit take photo use definit order kudo,2,2
5,value for money good excellent good you seller im so happy to order this items legit ang ganda ng items you so much seller you so much shopee at kay kuya rider,valu money good excel good im happi order item legit ganda item much much shope kuya rider,2,2
5,true value for money worth for its price excellent product was sealed safely arrived safe and in good condition quality products is excellent highly recommended shop u seller u shopee,true valu money worth price excel product seal safe arriv safe good condit qualiti product excel high recommend shop u u shope,2,2
5,value for money very good value for money definitely worth buying does not feel cheap very smooth finish and smooth to touch great build quality tough semi rubberized material window is very clear after removing plastic film from both sides color is also excellent,valu money good valu money definit worth buy feel cheap smooth finish smooth touch great build qualiti tough semi rubber materi window clear remov plastic film side color also excel,2,2
5,value for money yes yes shock proof very good quality and the item is good it matches to my mobile phone i will order again more blessings to your business and good luck to you have a great day,valu money yes yes shock proof good qualiti item good match mobil phone order bless busi good luck great day,2,2
5,nice and good condition value for money cheap but nice the product is nice and in good condition i will order again,nice good condit valu money cheap nice product nice good condit order,2,2
5,ganda nya value for money worth it nice product sobrang ganda nya bagay na bagay,ganda nya valu money worth nice product sobrang ganda nya bagay bagay,2,2
5,ok good value for money worth thankyou nareceived na po ang item super ganda at nagustuhan aya ng babyko will order again soon maraming salamat,ok good valu money worth nareceiv po item super ganda nagustuhan aya babyko order soon maram,2,2
5,received complete items and with no damage correct variations and very secured packaging thanks for the freebie thanks to this shop,receiv complet item damag correct variat secur packag freebi shop,2,2
5,the quality is good for a freebie like this one it s so convenient to have this around the seller shipped my parcel immediately and safely thanks a lot seller,qualiti good freebi like one conveni around ship parcel immedi safe lot,2,2
5,value for money great purchase nice good ok free ung sim card pin you so much,valu money great purchas nice good ok free ung sim card pin much,2,2
5,fast transaction and delivery very well packaged items complete and correct items received good quality will order again,fast transact deliveri well packag item complet correct item receiv good qualiti order,2,2
5,value for money ok lang para sa presyo niya super fit siya sa cp namin nice one seller till next order nagustuhan din ng asawa at kapatid ko,valu money ok lang presyo super fit cp nice one till next order nagustuhan asawa kapatid,2,2
5,goods value for money goods goods this shop never fails to amazed me the purchased i made is so worth it the quality is goods the quantity is right it is also complete and my chosen choices of scents kinds were followed the packaging is also great as they make sure to secured the products and yesss the seller is also responsive this whole shop is recommended gonna purchased it another time the delivery is also good though it is not the shop s fault if the item were delivered very late but overall it s great you so much seller,good valu money good good shop never fail amaz purchas made worth qualiti good quantiti right also complet chosen choic scent kind follow packag also great make sure secur product yes also respons whole shop recommend gon purchas anoth time deliveri also good though shop fault item deliv late overal great much,2,2
5,you goods na goods tama lahat ng flavored na order ko tama pinadala ang bilis din ng shipping highly recommended this shop legit and trusted seller you shopee and sa delivery man thanks will order again soon thanks,good good tama flavor order tama pinadala bili ship high recommend shop legit trust shope deliveri man order soon,2,2
5,value for money sulit five star durability received the items ahead of time and in good condition grabe ang ganda at sakto lahat napaka worth it guys,valu money sulit five star durabl receiv item ahead time good condit grabe ganda sakto worth guy,2,2
5,supreme value for money grabe ang mura lahat maayos walang defect maganda uulit kao umorder di nakakadala at ang bikis maipadala within a week you po sa seller nag aupdate ein sya time to time,suprem valu money grabe mura maayo defect maganda uulit kao umord nakakadala biki maipadala within week po nag aupdat ein sya time time,2,2
5,very legit silicone value for money worth the price super nice ng quality what you see is what you get talaga i m so happy with my purchase i m gonna order again soon you so much seller,legit silicon valu money worth price super nice qualiti see get talaga happi purchas gon order soon much,2,2
5,good as picture shown value for money yes received my parcel today complete and no damage you seller shopee and kuya rider,good pictur shown valu money yes receiv parcel today complet damag shope kuya rider,2,2
4,excellent value for money yes superb excellent quality very accommodating seller well packaged and item shipped correctly good job seller and we will order again thumbs up highly recommended,excel valu money yes superb excel qualiti accommod well packag item ship correct good job order thumb high recommend,2,2
5,color black good quality value for money sapat salamat po maganda sya na gustohan ko po makapal yun strap godbless,color black good qualiti valu money sapat po maganda sya gustohan po makap yun strap godbless,2,2
5,good value for money worth the price nice nice product i will order again different color and style for my watch worth the price i like the strap hope na my other design and style next time for kd thanks to seller and delivery rider,good valu money worth price nice nice product order differ color style watch worth price like strap hope design style next time kd deliveri rider,2,2
5,cool nice value for money good you seller salamat shopee i like it i like my purchases from this shop thanks,cool nice valu money good shope like like purchas shop,2,2
5,good nice value for money worth it you seller super nice and cute colors waiting for my next parcel again and will recommend this to my friends,good nice valu money worth super nice cute color wait next parcel recommend friend,2,2
5,good quality value for money work it for the price ang kapal nung rubber ang ganda thanks seller i will order again,good qualiti valu money work price kapal nung rubber ganda order,2,2
5,value for money affordable quality excellent i m so happy having an affordable watch strap with different colors it was fit to my apple watch series,valu money afford qualiti excel happi afford watch strap differ color fit appl watch seri,2,2
5,nothing value for money yes good okay sya fit sa iwatch se mm ko good quality din naman and mukhang pangmatagalan mabilis din dumating,noth valu money yes good okay sya fit iwatch se mm good qualiti naman mukhang pangmatagalan mabili dumat,2,2
5,updates from seller excellent value for money top notch i really love the store s updates sending my orders correct variations love the quality,updat excel valu money top notch realli love store updat send order correct variat love qualiti,2,2
5,soft material amazing value for money super worth it ayaw ko omg i found the best starp super chiep yet superb quality thanks seller,soft materi amaz valu money super worth ayaw omg found best starp super chiep yet superb qualiti,2,2
5,fits perfectly value for money yes very good fast shipping received after a week complete items and fits on my watch no scratches on the transparent case all items were in good condition,fit perfect valu money yes good fast ship receiv week complet item fit watch scratch transpar case item good condit,2,2
5,color value for money good good the strap fit perfectly on my apple watch series it is light weight and easy to install its worth the wait,color valu money good good strap fit perfect appl watch seri light weight easi instal worth wait,2,2
5,value for money all fair colors are the same similar from the photos seller updates me with the status of shipping needed additional straps for my new smart watch thanks seller,valu money fair color similar photo updat status ship need addit strap new smart watch,2,2
5,value for money very good strudy nothing i like the color and maganda ang strap the color is maganda din and i like the wavy design nya buy again,valu money good strudi noth like color maganda strap color maganda like wavi design nya buy,2,2
5,ang ganda grabe yung kulay pansin na pansin ng mga tao yung strap mo haha,ganda grabe yung kulay pansin pansin tao yung strap mo haha,2,2
5,compatible with apple watch ultra value for money priced really great very affordable looks and feels original this is my go to store when it comes to apple watch straps they always get my order right and delivers fast bagay na bagay sa apple watch ultra ko legit,compat appl watch ultra valu money price realli great afford look feel origin go store come appl watch strap alway get order right deliv fast bagay bagay appl watch ultra legit,2,2
5,materials value for money ok na ok looks original na nabibili sa mga apple stores magnda ung item ok ung quality sulit ung bayad mabilis naship,materi valu money ok ok look origin nabibili appl store magnda ung item ok ung qualiti sulit ung bayad mabili naship,2,2
4,good good value for money good good,good good valu money good good,2,2
5,good quality value for money worth it the color one of my favorite color ang ganda,good qualiti valu money worth color one favorit color ganda,2,2
5,superb perfect value for money awesome definitely we ll buy another band you so much,superb perfect valu money awesom definit buy anoth band much,2,2
5,nice quality and fast transaction thanks seller,nice qualiti fast transact,2,2
5,value for money mej pricey anti sweat excellent the item was shipped immediately and the item was also well packed you so much seller,valu money mej pricey anti sweat excel item ship immedi item also well pack much,2,2
5,great quality value for money yes great quality fast shipping and delivery seller is very responsive will recommend to friends,great qualiti valu money yes great qualiti fast ship deliveri respons recommend friend,2,2
5,the colors are pretty i just don t like the color of metal parang kakalawangin soon anyway it s a good replacement for straps,color pretti like color metal parang kakalawangin soon anyway good replac strap,2,2
5,excellent quality very very nice in actual love the colors fits perfectly with both my mi band and worth buying well packaged will definitely purchase again,excel qualiti nice actual love color fit perfect mi band worth buy well packag definit purchas,2,2
5,nice value for money good good satisfied with the straps so nice you,nice valu money good good satisfi strap nice,2,2
5,yes value for money good you seller for the item it is a good product will definitely buy again til our next transaction,yes valu money good item good product definit buy til next transact,2,2
5,value for money the whole item nd time buying this one and totally loving it might consider buying another color in the future,valu money whole item nd time buy one total love might consid buy anoth color futur,2,2
5,excellent quality items are complete right color variation and shipped immediately super nice and perfect fit you seller will definitely order again soon highly recommended,excel qualiti item complet right color variat ship immedi super nice perfect fit definit order soon high recommend,2,2
5,awesome it fits perfectly on my wrist and the quality of this band is pretty nice the colors are also vibrant very nice band you much seller,awesom fit perfect wrist qualiti band pretti nice color also vibrant nice band much,2,2
5,looks good value for money yes good for the price updated after week of use this strap is way better than the stock silicone strap it feels better around the wrist it fits more snuggly i highly recommend this over the stock silicone strap the velcro s adhesion is adequate initial review the strap is sturdy and the rubber housing snuggly fits over the watch pill the spiky part of the velcro are oval adhesives which may probably detach overtime,look good valu money yes good price updat week use strap way better stock silicon strap feel better around wrist fit snugg high recommend stock silicon strap velcro adhes adequ initi review strap sturdi rubber hous snugg fit watch pill spiki part velcro oval adhes probabl detach overtim,2,2
5,yay i love it so much but the color is darker in person it s not khaki pero the color works for me secure naman pati locks so its perfectly adjustable will buy other colors,yay love much color darker person khaki color work secur naman pati lock perfect adjust buy color,2,2
5,ang bilis po dumating ng mga items at napakaganda ng mga items super sulit pera ko at bait din ng delivery man baka bibi ako ulit dito kaya stars po kayo sa akin,bili po dumat item napakaganda item super sulit pera bait deliveri man bibi ulit star po,2,2
4,napakatagal kasi nga overseas daw kumpleto naman yung mga items yung kulay hindi siya ganun katulad nang nasa larawan anyway pwede na,napakatag oversea kumpleto naman yung item yung kulay ganun nang nasa larawan anyway pwede,2,2
5,una salamat kay seller sa full assit nya pagnagrereply talaga si seller malalaman mong legit ung kanilang produkto kaya salamat po ung produkto nila super nice ang cute at talagang legit talaga salamat po ung packeging nila maganda at talaga naproprotektahan unf produkto salamat po ng madami,full assit nya pagnagrerepli talaga si malalaman mong legit ung produkto po ung produkto super nice cute talagang legit talaga po ung packeg maganda talaga naproprotektahan unf produkto po madami,2,2
5,fast delivery product is high quality very light weight the color and quantity is right will buy again for sure highly recommended,fast deliveri product high qualiti light weight color quantiti right buy sure high recommend,2,2
5,product is really cute and just right for my mi band okay naman siya sa wrist and there are no problems you seller,product realli cute right mi band okay naman wrist problem,2,2
5,it suits with my mi band value for money very worth it excellent quality you so much seller received complete and no damage till our next transaction,suit mi band valu money worth excel qualiti much receiv complet damag till next transact,2,2
5,received my well packed orders ahead of schedule this nylon band fits well with my mi band durable given with its affordable price plus its lightweight you seller for the smooth transaction,receiv well pack order ahead schedul nylon band fit well mi band durabl given afford price plus lightweight smooth transact,2,2
5,this strap is recommended for working out because the original band keeps on snaping on me i ll order again from the seller if the velcro is weak the item is well packaged and packed really well by the seller,strap recommend work origin band keep snape order velcro weak item well packag pack realli well,2,2
5,received the order within days with standard packaging fairly fast considering it comes from overseas the seller got the right items and quantities you,receiv order within day standard packag fair fast consid come oversea got right item quantiti,2,2
5,you seller and j t kumpleto at maayos yung products at packaging yung nylon strap hindi pure black pero okay lang as long as serves its purpose maganda din naman,j kumpleto maayo yung product packag yung nylon strap pure black okay lang long serv purpos maganda naman,2,2
5,the silicone strap is dirty even though it was in a plastic the velcro strap is very great thanks seller complete and correct order,silicon strap dirti even though plastic velcro strap great complet correct order,2,2
5,ok actual product value for money ok you shopee i get to buy things that i need without going outside more purchases to make more affordable prices but quality products to expect,ok actual product valu money ok shope get buy thing need without go outsid purchas make afford price qualiti product expect,2,2
5,arrived earlier than expected was packed securely with a bubble wrap item is good quality and worth the money highly recommended,arriv earlier expect pack secur bubbl wrap item good qualiti worth money high recommend,2,2
5,good value for money good good thanks to god shopee seller and delivery rider,good valu money good good god shope deliveri rider,2,2
5,value for money best great item quality i really love this affordable and high quality mi band straps great value for money and looks sturdy it arrived days after my purchase and really fast given that this came overseas and it s worth the wait,valu money best great item qualiti realli love afford high qualiti mi band strap great valu money look sturdi arriv day purchas realli fast given came oversea worth wait,2,2
5,items received in good condition good quality and very affordable it was delivered fast you seller will buy again next time,item receiv good condit good qualiti afford deliv fast buy next time,2,2
5,medyo matagal dumating yung item walang damage at secured yung item maganda siya mukang matibay sana mag tagal will order again,medyo matag dumat yung item damag secur yung item maganda mukang matibay sana tagal order,2,2
5,ang mura ko lang to nabili dahil sale sila nung ayun mabilis naman dumating legit shop always naman ako dito nag oorder sa uulitin po more orders to come,mura lang nabili sale nung ayun mabili naman dumat legit shop alway naman nag oorder uulitin po order come,2,2
5,you seller all items are complete and in good condition kudoa to you dear seller until next time you shopeee salamat shopeeee hehehehe,item complet good condit kudoa dear next time shopee shopeee heheheh,2,2
5,good quality reliable seller of mi bands for different styles fit to different mi models very nice packaging accommodating seller good job,good qualiti reliabl mi band differ style fit differ mi model nice packag accommod good job,2,2
5,ang cute ng straps sakto lng naman tagal ng delivery kahit galing pa sa china actually it arrived earlier than expected thanks,cute strap sakto lng naman tagal deliveri gale china actual arriv earlier expect,2,2
5,good value for money good good pang second order ko na to sa shop na to dahil maganda ung quality at pang matagalan talaga na use oorder ulit ako nito,good valu money good good pang second order shop maganda ung qualiti pang matagalan talaga use oorder ulit nito,2,2
5,good good value for money good all fits well out of four my favorite is the grayish blue but all are nice softer lang ang original but okay feel pa rin,good good valu money good fit well four favorit grayish blue nice softer lang origin okay feel rin,2,2
5,received the item complete and in good condition just now fast shipping and delivery kahit overseas you seller and to kuyang rider,receiv item complet good condit fast ship deliveri oversea kuyang rider,2,2
5,value for money changing a watch strap is the solution to a replacing broken strap and can change the look of a watch it is easily done at home with the proper tools and a steady hand,valu money chang watch strap solut replac broken strap chang look watch easili done home proper tool steadi hand,2,2
5,received item complete and no damage will definitely order again,receiv item complet damag definit order,2,2
5,strap replacement for huawei fit value for money very nice rubber and comfy may pamalit na yung strap ko very comfortable siya isuot sa kamay,strap replac huawei fit valu money nice rubber comfi pamalit yung strap comfort isuot kamay,2,2
5,rubber strap value for money yes very good you seller for this good quality of rubber strap for huawei watch and for the fast delivery as well all item are great,rubber strap valu money yes good good qualiti rubber strap huawei watch fast deliveri well item great,2,2
5,good value for money good excellent you seller,good valu money good excel,2,2
5,value for money worth the price very good you seller my orders are complete and in good condition it was delivered very fast will surely order again next time,valu money worth price good order complet good condit deliv fast sure order next time,2,2
1,out straps ordered are defective lock is not good and easily remove,strap order defect lock good easili remov,0,0
5,good value for money good good i received parcel in good condition mejo matagal ang shipping but worth the wait naman maganda ung quality ng product i will order again for sure,good valu money good good receiv parcel good condit mejo matag ship worth wait naman maganda ung qualiti product order sure,2,2
5,maganda super value for money sulit sa halaga ang ganda you at kuya rider na bumalik pa para mabigay lang parsel ko oorder ulit ako ng ibang kulay nmn,maganda super valu money sulit halaga ganda kuya rider bumalik mabigay lang parsel oorder ulit ibang kulay nmn,2,2
5,color texture value for money worth it perfect good buy,color textur valu money worth perfect good buy,2,2
5,value for money fits perfectly makapal and looks durable okay ang fit shipped out agad din thanks seller will definitely order again for the other colors,valu money fit perfect makap look durabl okay fit ship agad definit order color,2,2
2,the cover is good to protect the screen value for money you get what you pay for not useable the blue strap with the loop doesn t lock onto the watch head so it s basically useless unlike the pink one that i ordered from a different seller which has grooves the blue one doesn t,cover good protect screen valu money get pay useabl blue strap loop lock onto watch head basic useless unlik pink one order differ groov blue one,2,2
5,so nice love the color and the feeling a great alternative for the original straps definitely recommended for your purchases sad i wasn t able to checkout the color yellow,nice love color feel great altern origin strap definit recommend purchas sad abl checkout color yellow,2,2
5,order jan arrived feb maganda quality and mura,order jan arriv feb maganda qualiti mura,2,2
5,hindi magamit sa watch dahil hindi kasya,magamit watch kasya,2,2
5,good quality value for money grabe worth the wait tlga order ulit ako para makompleto ang kulay binuksan ko agad super excited kasi,good qualiti valu money grabe worth wait tlga order ulit makompleto kulay binuksan agad super excit,2,2
5,almost same with the original band the band goods yung quality sana magkaron na rin ng maroon ivory white inorder ko para neutral color lang,almost origin band band good yung qualiti sana magkaron rin maroon ivori white inord neutral color lang,2,2
5,it s looks expensive value for money the quality is superb,look expens valu money qualiti superb,2,2
